code,token,surprisal,mean_rt
30972,secret,15.2567,289.325
30974,kept,15.5201,273.36062499999997
30975,from,8.47045,239.5325
30977,all,11.0093,297.559375
30978,these,6.64664,270.03625
32002,and,6.26337,542.303125
32004,make,14.1074,415.719375
32005,the,4.04996,482.185
32006,kind,10.4193,345.199375
32007,of,0.191074,312.583125
32009,any,12.5057,371.59375
32011,dreams,15.8104,408.915625
32013,I,7.67562,335.884375
32014,suppose,9.94429,455.12125000000003
32015,a,7.80889,300.341875
32018,had,11.1138,381.794375
32019,sneaked,18.1023,448.47
32020,a,7.58049,320.53
32021,cigarette,16.2631,346.289375
32022,in,6.77856,296.51875
32023,the,2.68569,305.639375
32024,hold,14.6415,279.26625
32025,and,8.54835,294.745625
32026,touched,15.8829,287.890625
32027,off,2.84292,387.03000000000003
32028,the,3.02897,310.850625
32031,roaring,17.54,341.766875
32032,up,9.90538,325.8325
32033,in,4.90376,274.584375
32034,great,13.2508,309.25625
32036,clouds,15.6715,483.959375
32037,of,6.92999,310.8025
32038,smoke,15.7637,700.9143750000001
32039,and,5.66383,271.756875
32041,the,6.02502,269.224375
32042,fierce,16.6739,315.71875
32043,heat,14.3748,332.999375
32044,quickly,12.699,312.40749999999997
32045,drove,8.69131,303.011875
32046,us,12.3943,291.63687500000003
32047,to,3.98758,372.940625
32048,the,4.48029,279.28
32050,where,11.5239,314.08875
32051,we,4.71358,285.684375
32052,huddled,18.7272,306.5
32053,like,11.2927,302.1225
32056,not,13.3111,384.87125
32057,knowing,9.22808,448.19437500000004
32058,what,3.71739,307.93625
32059,to,5.71207,322.20625
32061,The,13.6888,265.5175
32063,were,9.64454,352.04812499999997
32064,stuck,12.7183,351.409375
32066,We,8.08445,347.0625
32068,budge,17.0467,290.969375
32070,I,7.67562,293.70875
32071,heard,9.94429,291.16625
32072,a,7.66888,272.300625
32073,cry,15.6034,270.100625
32074,from,3.96339,250.77
32075,a,4.16213,287.085625
32077,as,10.1676,533.683125
32078,a,2.67587,321.773125
32079,pillar,12.8307,408.00937500000003
32080,of,0.66711,303.963125
32081,flame,16.1596,259.106875
32082,leaped,15.7248,297.794375
32083,from,8.20539,338.43062499999996
32084,a,4.16213,372.815
32086,and,5.98791,296.92375
32088,the,6.16037,353.754375
32090,bare,17.1979,367.766875
32092,He,5.6328,367.98125
32094,to,6.37048,381.11875
32095,the,3.06681,310.29625
32096,rail,16.9021,316.39
32097,and,4.77074,402.836875
32098,leaped,15.5186,387.3025
32099,overboard,17.3822,427.31125
32100,into,10.0627,364.73499999999996
32101,the,2.33354,327.76375
32104,One,7.38749,323.013125
32105,especially,8.32363,330.784375
32106,bad,12.8511,428.0175
32108,shook,15.5201,655.63875
32110,No.,15.5201,557.653125
32111,3,13.4642,521.048125
32112,which,13.6147,466.6925
32114,violently,17.1324,400.25125
32115,in,6.75627,354.215625
32116,the,2.68569,288.763125
32124,step,13.5354,550.3275
32125,on,7.98576,826.4206250000001
32127,we,14.0894,367.22
32128,got,7.847,291.420625
32129,a,2.42276,295.869375
32130,chance,5.46716,345.3525
32133,on,7.06961,369.70625
32134,those,9.0526,341.731875
32136,the,6.56863,371.64625
32138,come,13.019,309.583125
32140,We,8.08445,335.650625
32141,pulled,10.0222,354.22249999999997
32142,and,7.13528,301.445625
32144,and,6.32926,347.4925
32145,yanked,17.1806,401.72312500000004
32146,and,6.46714,303.18375
32149,our,10.9902,320.9175
32150,hands,14.0588,297.35625
32151,until,11.4156,308.783125
32152,they,5.09506,283.555625
32155,The,2.68215,393.520625
32157,was,7.74468,396.56125
32159,and,5.87255,369.580625
32161,like,9.97807,345.788125
32162,an,5.29021,284.85375
32163,old,4.00773,292.32125
32166,Her,10.7236,318.65
32168,was,9.00098,295.84875
32169,down,7.24015,314.813125
32170,and,6.66085,288.75
32171,a,5.56924,280.73
32172,sharp,9.40419,305.38687500000003
32173,list,14.5194,318.66625
32174,helped,12.9591,342.2675
32175,us,12.3399,373.491875
32176,to,3.98758,367.504375
32177,cut,8.43143,365.52375
32178,loose,8.41974,277.554375
32179,the,7.18594,276.54125
32181,which,15.5721,325.1175
32182,dropped,11.7283,307.375625
32183,heavily,13.5489,315.1675
32184,into,5.25476,274.433125
32185,the,2.00773,290.935
32188,Max,15.2568,407.59875
32189,and,5.66383,341.400625
32190,I,9.19629,285.3025
32191,leaped,16.6263,354.44625
32192,into,9.67101,331.816875
32193,the,2.33354,268.894375
32194,sea,15.102,281.73625
32195,and,6.43158,269.236875
32197,to,5.89401,278.975625
32198,the,3.06681,273.460625
32201,get,14.2223,279.79875
32202,away,8.5663,261.941875
32204,said,9.3458,333.32625
32206,shaking,15.3042,367.583125
32207,water,13.514,418.28125
32208,from,5.66357,386.88187500000004
32209,his,6.28035,285.719375
32210,mop,17.7279,278.20875
32211,of,7.16515,312.2025
32216,is,8.3041,320.731875
32217,going,7.20952,279.999375
32218,to,0.355411,273.31125
32219,explode,16.5006,298.155625
32220,all,10.278,305.1175
32221,at,9.86714,301.895
32223,Then,9.16006,282.008125
32224,the,3.44508,271.77125
32226,seemed,15.5721,387.53125
32227,to,1.16467,301.02125
32229,with,9.50225,399.675
32230,a,3.7548,304.3175
32231,roar,15.9445,298.935625
32232,of,2.96339,293.71875
32233,live,13.1971,307.859375
32236,of,6.03438,433.669375
32237,sparks,17.8029,321.261875
32238,and,6.47186,323.53249999999997
32240,and,6.32926,322.64125
32241,a,6.44389,351.23312500000003
32242,dense,18.4586,286.785
32243,cloud,16.4906,309.270625
32244,of,4.54835,339.705625
32248,we,14.2223,372.14437499999997
32249,heard,15.3929,282.439375
32250,the,5.34542,304.861875
32251,voices,13.9957,294.77
32252,of,2.00773,288.529375
32253,men,11.9851,287.143125
32254,in,4.3141,309.280625
32257,but,11.2192,321.50125
32258,we,9.04244,288.92625
32260,go,13.8147,287.138125
32261,back,5.40893,324.959375
32262,into,4.79175,288.04875
32263,that,8.93517,284.5175
32265,Already,10.9926,312.773125
32266,our,12.6279,278.21125
32269,was,8.22744,357.068125
32270,filled,12.1139,306.428125
32271,with,1.64945,330.885625
32272,five,10.4424,312.469375
32273,inches,15.6427,298.909375
32274,of,7.20888,308.364375
32277,you,14.2223,368.641875
32279,while,11.3807,329.26625
32280,we,8.69259,392.5075
32284,As,6.95063,279.156875
32285,best,14.9841,312.985625
32286,as,8.22162,361.085625
32287,I,8.89477,327.785625
32288,could,5.49252,285.875625
32290,we,14.1578,445.54562500000003
32291,were,5.92908,334.46125
32292,some,11.1325,372.2
32293,700,15.3496,373.065625
32294,miles,13.288,406.3975
32295,west,8.00778,327.038125
32296,of,1.84292,318.005
32297,New,8.32394,256.27125
32299,in,5.9754,354.355
32300,the,2.57667,315.218125
32303,Three,10.3012,359.68625
32304,days,4.44121,331.23875
32306,we,13.8147,331.20687499999997
32307,had,5.53385,337.294375
32309,past,13.0424,377.8625
32312,Island,13.3111,363.25125
32313,in,7.08246,342.113125
32314,the,2.68569,280.506875
32316,Now,8.15507,294.523125
32317,we,7.56232,316.3225
32319,anxiously,17.1324,330.23125
32320,for,7.50109,288.485625
32321,any,8.26369,298.461875
32323,of,5.97785,300.848125
32324,land,11.4024,269.808125
32325,in,5.5488,272.314375
32326,the,2.68569,275.643125
32328,for,8.4329,301.64125
32329,this,8.1631,276.9325
32332,would,8.95715,516.58375
32333,have,4.67069,322.710625
32334,to,2.5478,283.148125
32335,stop,9.53783,294.465625
32337,There,7.85717,296.575
32338,were,4.9702,308.710625
32341,and,5.00457,432.194375
32343,burns,14.1074,296.58875
32344,on,7.97753,308.556875
32345,our,8.25065,289.843125
32347,our,10.6462,298.325
32348,muscles,17.1976,283.449375
32349,were,9.20449,302.438125
32350,hot,14.875,302.563125
32351,wires,17.3272,307.17875
32352,of,6.95057,342.135
32355,was,9.13165,336.614375
32358,The,2.68215,291.733125
32359,big,9.68703,291.038125
32360,man,12.9679,344.51125
32361,with,5.95137,365.41
32362,the,3.04449,308.615625
32364,hair,14.8918,345.509375
32367,his,9.35857,401.9525
32368,words,12.525,337.425625
32369,sounded,17.3147,293.826875
32370,as,8.2706,312.79
32371,if,7.95339,277.23
32372,they,3.48428,260.06125
32373,were,0.95131,269.235
32374,in,6.33933,289.39187499999997
32375,the,3.92037,278.66375
32378,which,15.9227,424.821875
32379,I,8.43196,327.070625
32381,having,12.9642,327.56875
32382,studied,15.6179,317.8125
32383,the,1.63132,269.41
32385,in,7.12287,272.064375
32386,my,9.34843,267.383125
32389,class,15.8777,477.59000000000003
32390,at,8.62749,344.775625
32391,the,2.50944,289.330625
32392,University,5.22982,331.48125
32393,of,0.0982607,266.84375
32395,He,5.6328,299.835625
32396,then,9.04607,299.12375
32397,said,8.43896,279.249375
32398,something,13.9635,313.254375
32399,which,12.3604,308.851875
32400,struck,11.7283,269.295
32401,a,3.92034,308.47
32403,in,5.88496,303.24
32404,my,9.48728,258.51687499999997
32407,help,12.9358,319.919375
32408,us,8.03275,284.52625
32409,if,10.7117,310.175
32411,near,12.2238,306.681875
32412,the,1.98095,295.80625
32413,island,15.0199,296.761875
32414,of,3.11996,335.39375
32417,be,15.9277,293.166875
32418,in,7.54215,348.803125
32419,real,9.95281,306.76
32420,trouble,10.0925,302.709375
32423,rather,14.2223,346.881875
32424,keep,14.7766,315.43375000000003
32426,or,6.14475,339.94375
32428,I,7.67562,296.82437500000003
32429,was,3.96865,296.6325
32430,puzzled,18.246,285.265625
32431,by,3.54835,265.56625
32432,the,2.89443,255.42
32434,then,15.6021,278.4275
32435,I,7.44663,287.743125
32436,recalled,16.7185,271.04875
32437,the,7.20829,280.7225
32438,voice,14.8569,295.964375
32439,of,1.42276,303.929375
32440,mild,16.7115,256.730625
32441,Professor,17.4361,395.249375
32442,Howard,14.7085,334.06375
32444,three,15.5201,337.138125
32445,years,3.15748,384.710625
32446,ago,2.29379,264.7075
32447,in,5.22522,336.05062499999997
32448,a,2.68939,281.604375
32449,university,13.3795,309.27
32450,lecture,16.503,289.644375
32451,on,4.28532,307.1175
32452,primitive,17.6641,327.518125
32454,He,5.6328,319.93375
32455,had,6.39844,282.0475
32456,been,0.986557,281.87
32457,speaking,16.4437,312.950625
32458,of,6.93806,277.580625
32459,this,6.96085,287.895625
32462,when,8.95715,415.7475
32463,the,2.65163,306.525625
32464,islands,18.2228,318.145625
32465,were,4.54835,347.41
32466,under,10.0929,295.475
32467,German,15.3925,359.26
32468,mandate,16.5407,344.27875
32469,before,10.4854,366.4925
32470,World,10.7611,321.801875
32471,War,2.491,314.575
32473,Europeans,15.2849,353.756875
32474,gave,12.6068,359.458125
32476,a,7.4168,379.89375
32477,wide,9.7077,337.57625
32479,The,2.68215,307.041875
32480,place,14.4404,307.66125
32481,is,7.09085,295.435625
32483,by,3.96776,473.655625
32484,several,9.16416,327.840625
32485,hundred,5.74014,358.5925
32487,women,12.2238,458.335
32488,who,4.28123,387.045625
32489,are,5.09415,321.5275
32491,of,7.87371,593.299375
32492,the,2.74706,325.975625
32494,Century,16.3899,346.470625
32495,stone,18.1897,398.3675
32496,age,13.1901,381.83625
32498,who,9.06367,347.124375
32499,live,8.81616,315.0175
32500,in,2.74469,309.565
32501,an,6.64682,311.683125
32504,society,15.9224,587.970625
32505,which,12.3743,370.50125
32506,is,6.67417,337.68
32508,I,7.67562,328.98812499999997
32511,the,6.46964,335.595
32513,voice,13.019,319.43
32514,of,4.90182,334.118125
32515,a,5.0337,272.523125
32517,Bobby,15.1773,318.390625
32520,how,11.7383,426.179375
32521,do,11.6847,304.780625
32522,they,10.812,301.55625
32524,Dr.,15.5804,376.185625
32527,sure,14.1663,321.703125
32528,that,3.66485,313.129375
32529,males,16.6818,309.57124999999996
32530,have,9.09271,383.35875
32531,something,13.0594,444.50687500000004
32532,to,4.14082,389.25124999999997
32533,do,7.44524,335.910625
32534,with,4.26936,350.3025
32535,that,8.25869,313.363125
32537,There,7.85717,344.036875
32538,had,11.8992,317.71125
32539,been,3.18334,309.639375
32540,classroom,17.1027,318.58625
32542,which,15.5201,447.268125
32543,quickly,12.3044,452.16812500000003
32544,subsided,17.6685,401.001875
32545,as,8.22091,335.59375
32546,Professor,18.0719,338.00125
32548,said,9.3458,318.51625
32551,see,13.0064,309.73125
32552,your,9.52563,296.684375
32555,Of,9.48448,313.401875
32557,males,15.9121,319.88937500000003
32558,play,13.2017,315.80062499999997
32559,a,4.37462,280.75125
32560,role,11.9363,270.400625
32562,but,10.8521,325.3775
32563,believe,12.8419,323.469375
32564,me,13.223,343.563125
32565,when,10.31,300.6175
32566,I,7.40139,343.341875
32567,say,8.78075,260.735
32568,you,9.51115,294.256875
32570,enjoy,14.8492,354.289375
32571,yourself,16.0218,301.0675
32572,one,10.4186,313.6875
32573,bit,11.8214,313.2975
32574,on,7.92071,300.071875
32577,you,14.2223,303.20875
32579,live,13.8188,294.288125
32581,for,6.89114,348.358125
32582,the,2.91632,364.899375
32583,females,18.6894,312.25375
32584,either,12.3569,298.68875
32585,drive,13.9438,358.494375
32586,the,6.03932,354.865
32587,men,12.4229,319.735625
32589,seized,15.1246,511.05375000000004
32590,from,8.78298,390.0225
32591,neighboring,16.4593,456.5
32592,islands,17.482,394.255
32593,back,10.934,337.235625
32594,to,2.73256,312.6275
32595,their,8.89591,282.5775
32596,boats,17.1782,293.896875
32597,after,9.92521,339.199375
32598,exploiting,18.3256,419.76687499999997
32599,them,10.4057,378.035
32600,for,5.7576,332.37375
32603,or,9.9831,403.78875
32604,they,9.47533,308.41812500000003
32605,destroy,16.5884,355.53625
32606,them,10.6702,310.408125
32607,by,9.26639,317.01875
32609,but,11.0896,357.7875
32610,ingenious,17.3949,523.9868749999999
32612,In,4.57937,364.23
32614,one,11.7647,284.895625
32615,important,13.2446,323.71
32616,aspect,15.2945,338.798125
32617,of,0.995766,318.68875
32618,their,7.08887,309.9575
32619,very,12.6347,337.83625
32620,religion,17.2441,310.575
32621,is,7.5391,408.01437500000003
32622,the,4.53636,342.310625
32624,of,1.69705,367.37125000000003
32627,think,12.8624,313.84125
32628,I,6.28914,314.27625
32629,know,6.55507,316.039375
32630,what,4.5845,280.984375
32631,you,6.25822,294.47
32634,I,13.3111,457.681875
32637,know,15.9277,369.47625
32638,something,7.50589,307.83125
32639,about,5.03028,284.109375
32642,hope,14.2223,363.745625
32643,we,11.8651,298.76625
32644,come,13.4936,264.73875
32645,to,3.26682,315.36375
32646,a,5.55205,248.3
32647,safer,15.8601,377.669375
32649,But,4.58894,247.23125
32650,we,7.16579,296.285
32652,Three,10.3012,291.864375
32653,hours,12.9417,323.17062500000003
32655,while,11.3807,280.08875
32656,we,8.69259,309.575625
32657,were,5.92908,274.688125
32660,a,9.9831,329.35812500000003
32661,dot,18.3846,342.275
32662,of,7.28298,306.66875
32663,land,11.3359,306.278125
32664,came,11.8308,282.915
32665,into,7.74982,291.72125
33500,The,2.68215,345.4745
33501,first,7.57437,284.73249999999996
33502,rattle,17.5091,271.685
33503,of,6.94098,300.2565
33504,the,3.44768,252.379
33505,machine,11.4738,239.24099999999999
33507,at,7.63742,252.198
33509,in,6.55891,324.68600000000004
33510,the,2.57667,240.63850000000002
33513,around,10.028,324.93
33514,me,6.25114,313.947
33515,the,5.07961,314.1955
33516,varied,18.1889,268.57
33517,voices,15.7291,292.87399999999997
33518,and,6.48325,241.81350000000003
33519,faces,13.0776,253.7525
33520,of,7.1371,236.89499999999998
33523,exactly,15.9277,278.8665
33524,like,11.4564,272.8825
33525,last,10.3065,235.8535
33527,The,2.68215,266.1635
33528,young,11.2647,301.825
33529,man,5.5053,282.604
33530,spoke,15.3651,269.1625
33531,steadily,14.8126,253.32
33533,but,10.8521,287.0415
33534,all,11.609,278.919
33535,at,9.86714,234.81300000000002
33536,once,9.08535,267.84499999999997
33537,he,9.35636,254.81199999999998
33538,looked,14.7549,232.4735
33541,The,2.68215,265.202
33542,middle-aged,18.2344,320.6985
33543,man,12.813,309.7305
33544,said,6.81255,320.90250000000003
33545,over,13.3659,270.734
33546,and,6.99704,347.7145
33549,did,13.2975,253.9275
33550,I,10.4228,234.38899999999998
33551,come,9.51771,229.28850000000003
33553,why,12.8659,286.50100000000003
33554,did,8.38965,241.868
33555,I,10.4228,241.4105
33556,come,9.51771,235.7575
33558,Then,9.16006,240.977
33559,he,4.33455,237.5935
33560,was,4.78926,237.53400000000002
33562,Amid,13.4642,252.84699999999998
33563,the,2.74469,240.7705
33565,of,3.79466,263.3595
33566,small,10.5868,268.482
33567,arms,15.2403,320.521
33568,and,6.28532,241.019
33569,automatic,15.5186,269.76
33571,I,12.9535,277.281
33572,heard,9.51771,260.1115
33573,the,5.34542,263.74850000000004
33575,of,3.79466,252.5315
33577,Then,9.16006,315.455
33578,the,3.44508,278.908
33579,lights,14.8569,319.6925
33580,went,12.3197,254.794
33582,This,7.11691,246.64299999999997
33583,was,6.35473,277.06399999999996
33584,my,11.1678,216.142
33585,second,13.5083,252.2315
33586,day,9.29431,255.35500000000002
33587,in,6.14282,221.14700000000002
33589,the,7.62563,617.2035
33590,administrative,14.6636,534.3785
33591,capital,12.1238,352.68
33592,of,4.41884,303.663
33594,and,4.34672,457.72650000000004
33595,my,11.4415,346.6885
33596,thoughts,16.4218,311.95
33597,were,9.30086,277.7875
33598,none,14.7189,417.13500000000005
33599,too,12.1309,275.48249999999996
33601,Where,12.3688,301.53499999999997
33602,was,8.47119,390.999
33603,my,10.9958,271.376
33605,Where,12.3688,358.158
33606,should,10.8654,311.26349999999996
33607,I,8.79324,279.5035
33609,To,8.20773,263.573
33610,my,7.3421,260.0365
33612,Better,13.9465,291.151
33613,stay,14.5558,301.164
33614,in,6.16485,246.6165
33615,the,2.68569,235.356
33616,hotel,15.7046,247.987
33618,where,11.3807,257.916
33619,the,3.04161,397.44550000000004
33620,walls,12.1591,258.755
33621,looked,14.4361,287.3315
33622,good,5.21216,268.957
33623,and,6.75984,278.4565
33625,Chinese,13.9465,254.8105
33626,and,6.12502,301.40250000000003
33627,Indian,13.8131,276.466
33628,merchants,16.126,399.29
33629,across,12.7008,290.0725
33630,the,0.568773,276.75149999999996
33631,street,4.39503,422.7755
33632,were,9.85854,407.64250000000004
33634,their,9.49976,287.2415
33635,steel,12.5464,294.443
33637,Hotel,15.5374,287.6975
33638,attendants,17.5577,345.976
33639,pulled,13.8291,318.684
33640,parked,17.531,326.6515
33641,bicycles,16.6531,337.5435
33642,into,9.61505,356.14700000000005
33643,the,2.33354,279.25
33645,A,5.74117,287.746
33646,woman,9.96386,259.629
33647,with,6.30236,274.477
33648,a,3.59166,271.1815
33649,small,8.72375,302.7665
33650,boy,16.5187,294.629
33651,slipped,13.5803,250.478
33652,in,5.78152,288.158
33653,between,12.0649,305.7465
33656,she,13.3611,285.134
33659,She,8.86122,301.7605
33660,held,8.43609,308.813
33661,out,7.90182,292.13
33662,her,9.85415,292.7985
33663,hand,13.7419,313.4705
33664,to,4.04277,286.1105
33665,show,8.82066,258.78499999999997
33666,that,2.5813,293.1155
33667,she,8.49316,278.57550000000003
33668,had,5.07199,250.3485
33670,The,2.68215,261.29949999999997
33671,American,9.20265,268.2755
33673,worried,15.5781,339.71500000000003
33674,about,0.99833,317.3465
33675,getting,13.7049,350.38
33676,to,7.46742,293.9
33677,the,1.42276,260.291
33678,cable,12.6571,262.3485
33680,But,4.58894,274.7955
33681,what,7.98708,312.1605
33682,was,5.68194,283.2205
33683,the,5.03003,295.7695
33685,Had,13.4642,286.7165
33686,the,1.71874,296.5935
33690,finally,13.5636,387.2405
33691,come,7.66383,763.3620000000001
33692,this,10.3166,307.467
33694,Or,10.497,295.5225
33695,was,6.7892,306.85299999999995
33696,it,10.9958,258.96999999999997
33697,another,12.4685,239.82199999999997
33698,revolt,17.374,340.4315
33699,inside,13.6989,307.4375
33702,play,15.9277,315.2465
33704,I,12.9535,353.774
33707,go,14.2223,301.1985
33708,to,3.9389,277.1985
33709,the,3.7115,251.35700000000003
33710,roof,16.7965,252.3585
33711,and,6.61673,264.692
33713,By,8.26237,250.29300000000003
33715,the,6.52863,346.267
33716,answer,12.2247,286.1775
33717,was,8.83782,276.9935
33719,There,7.85717,268.19449999999995
33720,had,11.8992,274.3615
33721,been,3.18334,252.92600000000002
33722,an,9.06271,249.663
33723,eclipse,18.4207,377.3245
33724,of,6.94136,303.337
33725,the,3.44768,302.8015
33727,A,5.74117,300.6325
33728,traditional,14.5764,339.95799999999997
33730,explanation,14.4189,469.342
33731,is,6.13332,366.9415
33732,that,5.46133,311.63649999999996
33733,the,2.19671,273.745
33735,was,9.11738,282.1855
33736,being,8.09906,299.9405
33737,swallowed,10.5259,302.59700000000004
33738,by,8.17231,308.05
33739,a,4.19672,265.6415
33741,and,5.98791,328.632
33742,the,4.92678,282.177
33743,remedy,17.7463,348.86150000000004
33744,was,8.3103,274.116
33745,to,6.05923,265.8785
33746,make,6.942,258.32550000000003
33747,all,10.8892,256.64549999999997
33748,possible,11.5726,268.038
33751,with,7.74514,365.052
33753,The,2.68215,317.633
33755,was,7.74468,346.393
33758,for,6.45499,286.75300000000004
33759,just,11.9095,336.0485
33760,before,6.42431,255.314
33761,the,1.47446,277.387
33764,the,6.51457,300.183
33765,frightened,17.2192,310.0285
33766,toad,17.346,326.549
33767,had,9.21239,280.495
33768,begun,10.7498,299.052
33769,to,3.62128,271.711
33771,it,8.4763,332.2725
33772,out,5.00773,288.87
33774,which,15.5201,345.46500000000003
33775,meant,11.7283,271.9185
33776,good,13.1084,286.351
33777,luck,10.0561,263.30100000000004
33778,all,10.2732,288.006
33780,How,11.4195,285.461
33782,it,9.60077,306.259
33783,all,8.43172,269.8385
33784,seemed,13.9784,294.1495
33785,the,7.48695,259.34749999999997
33786,next,9.02849,279.675
33788,A,5.74117,250.7045
33789,restaurant,14.5163,281.03650000000005
33790,posted,12.5289,293.334
33791,a,1.80321,302.5265
33792,reminder,14.4104,294.25300000000004
33793,to,7.61735,301.3245
33796,became,16.0936,294.89050000000003
33797,excited,16.9334,281.027
33798,and,6.38665,313.448
33799,left,12.952,311.559
33800,without,9.04021,317.5105
33801,paying,8.1467,278.017
33802,their,6.50589,309.51349999999996
33804,But,4.58894,313.421
33805,everyone,10.7689,320.199
33806,I,7.84603,295.2265
33807,met,13.7343,263.886
33808,had,9.63928,289.398
33809,sought,8.02742,255.68099999999998
33810,cover,15.272,280.0065
33811,first,12.0734,322.0265
33812,and,6.34935,293.316
33813,asked,10.9975,275.18899999999996
33814,questions,13.722,279.091
33816,And,6.26392,323.232
33817,no,9.44235,303.7115
33819,for,6.95587,347.04949999999997
33821,the,4.8575,442.793
33822,old,10.196,336.6895
33823,City,13.4222,275.839
33824,of,6.82782,275.20349999999996
33826,had,11.1165,399.7
33827,become,7.40115,364.3415
33828,the,4.16703,263.9615
33829,City,12.7837,288.546
33830,of,7.29582,293.6215
33833,I,7.67562,275.7915
33834,saw,8.03747,260.354
33835,holes,17.7701,260.27750000000003
33836,in,2.96339,267.50149999999996
33837,planes,15.1199,270.70050000000003
33838,at,6.77074,314.344
33839,the,2.50944,298.451
33840,airport,8.98553,281.2455
33841,and,4.72385,259.14549999999997
33842,in,7.86815,267.32550000000003
33843,cars,13.7082,266.15500000000003
33844,in,3.80412,295.4035
33845,the,2.12654,257.27
33847,Along,11.7534,264.9205
33848,the,1.88525,258.293
33849,main,12.4277,261.95050000000003
33851,hardly,14.515,407.4705
33852,a,4.90182,312.37649999999996
33853,house,10.7295,297.6815
33854,had,9.73358,265.145
33855,not,7.78718,278.404
33856,been,3.42277,240.1525
33858,In,4.57937,283.4645
33859,place,12.406,284.1355
33860,of,6.22967,304.9485
33861,the,2.42276,310.152
33862,police,12.1641,532.9165
33863,headquarters,13.35,291.086
33864,was,8.00778,293.0995
33865,a,4.71001,276.298
33866,new,6.8385,264.73
33867,square,15.3522,242.10950000000003
33868,filled,14.692,271.38800000000003
33869,with,1.64945,333.296
33872,had,10.8873,285.428
33873,demolished,18.0166,298.993
33874,the,7.19524,279.7765
33875,defense,10.739,277.002
33876,ministry,15.431,311.443
33877,and,6.58827,354.613
33878,set,10.6446,239.7235
33879,fire,14.9116,269.23850000000004
33880,to,6.90944,263.9455
33881,the,4.48029,273.556
33882,American,7.6179,266.1295
33883,Embassy,17.2305,298.4285
33884,next,10.8895,307.3515
33886,What,8.53094,285.8105
33887,had,9.05638,291.429
33888,been,3.18334,259.5685
33889,the,6.60962,284.55350000000004
33891,suite,16.6148,280.117
33892,was,8.37894,278.26750000000004
33893,now,11.0502,277.49850000000004
33895,walls,12.2238,282.2205
33896,of,3.85621,262.8975
33897,blackened,17.7162,284.2595
33899,This,7.11691,258.351
33900,damage,12.9685,281.03000000000003
33901,had,10.1926,268.4935
33902,been,3.18334,261.0745
33903,done,9.7924,307.51
33904,in,3.70415,270.269
33905,the,2.794,245.37150000000003
33906,battle,12.1494,267.581
33907,of,7.55868,292.56149999999997
33909,fought,15.5494,327.6785
33910,less,11.6594,299.3645
33911,than,2.24811,274.427
33912,three,9.39538,272.3275
33913,months,4.00773,307.438
33914,earlier,6.57298,299.9265
33915,when,11.0849,316.598
33916,four,12.8052,289.0915
33917,successive,17.688,274.14549999999997
33918,governments,14.0639,297.86350000000004
33919,had,9.50993,290.1245
33920,ruled,12.4552,285.3395
33921,here,11.869,277.8815
33922,in,5.63774,251.38000000000002
33923,three,9.95071,271.7205
33924,days,5.27389,318.942
33928,And,6.26392,298.1275
33930,in,5.9754,303.1405
33932,all,10.851,283.31149999999997
33934,suffered,15.5946,327.717
33935,a,3.64422,271.673
33936,state,9.68405,249.844
33937,of,4.2548,293.241
33939,The,2.68215,257.28200000000004
33942,forces,14.1175,282.023
33943,held,12.3123,262.78200000000004
33944,two,9.60725,439.754
33945,northern,15.9719,274.0685
33946,provinces,16.4873,272.771
33947,and,7.00653,277.99899999999997
33948,openly,15.0954,251.504
33949,took,11.7681,251.42399999999998
33950,the,3.39271,244.1615
33951,offensive,16.6845,254.91500000000002
33952,in,6.66784,270.17199999999997
33953,three,10.0029,273.2765
33955,Throughout,13.9465,323.985
33956,the,1.39681,313.8245
33957,land,11.8419,281.517
33958,their,9.96256,252.8775
33960,terrorists,17.3232,374.094
33961,spread,14.0166,337.4385
33962,fear,13.1828,330.17600000000004
33963,of,3.33972,265.4455
33965,and,4.34672,311.93600000000004
35000,On,7.6318,403.0991666666667
35001,April,15.1634,325.84208333333333
35004,the,6.46964,524.3937500000001
35005,sturdy,16.6525,435.17291666666665
35006,little,12.2445,411.08958333333334
35010,weighed,16.331,577.63125
35012,in,5.9754,352.6070833333333
35013,St.,11.4007,326.33375
35017,and,5.88133,374.44666666666666
35018,floated,17.2739,325.59166666666664
35019,down,11.0183,318.2270833333333
35020,the,3.82437,301.09541666666667
35022,toward,12.2758,360.86791666666664
35023,the,2.33772,414.3491666666667
35025,She,8.86122,293.58416666666665
35027,besides,15.4653,311.7445833333333
35028,her,11.2813,341.74125000000004
35030,a,7.7706,321.31583333333333
35031,crew,16.5371,333.97625
35032,of,3.42789,296.7058333333333
35034,and,4.34672,337.01125
35035,provisions,13.0658,537.745
35036,for,3.93249,433.28833333333336
35037,a,4.10541,371.21583333333336
35039,of,4.51602,369.62208333333336
35040,exploration,14.4956,380.19
35041,of,6.66383,370.3129166666667
35042,the,3.44768,316.55041666666665
35043,Arctic,16.8322,313.76
35044,waters,15.6392,350.8691666666667
35045,of,5.13332,316.79375
35046,North,11.0956,320.79541666666665
35048,Seventeen,15.5374,378.05625000000003
35049,months,12.7266,364.3954166666667
35051,on,7.28026,333.87291666666664
35052,September,11.2779,329.8304166666667
35055,an,9.86827,420.52416666666664
35056,Irish,13.234,476.56874999999997
35057,fishing,15.1669,397.64708333333334
35058,boat,15.7732,449.17875
35060,the,6.52863,339.1091666666667
35061,Discovery,18.1505,314.95875
